Word	generic_outcome	exception_outcome	p_generic_outcome	p_exception_outcome	p_joint_outcome	id
jeans	new	faded	1.4467665925621986	0.5554423201829195	0.8035953929358842	4084
jeans	new	old	1.4467665925621986	0.549633614718914	0.7951915519245276	4084
jeans	new	worn	1.4467665925621986	0.2749485429376364	0.39778636659582556	4084
racket	over	ongoing	1.427376363426447	0.06561633781529963	0.09365920965216364	6149
brownie	free	expensive	1.4206021092832088	0.12046160409227015	0.1711280088611178	909
brownie	free	cheap	1.4206021092832088	0.034499086905270815	0.04900947562597245	909
brownie	free	pricey	1.4206021092832088	0.01868304534582421	0.02654117362611171	909
spout	large	tiny	1.4160033315420149	0.0460437557194382	0.0651981114954312	7396
spout	large	puny	1.4160033315420149	0.012357781815808266	0.017498660221653833	7396
fondue	sweet	sour	1.4042440801858902	0.11349719716235995	0.15937776723293479	2988
fondue	sweet	salty	1.4042440801858902	0.0889990828000009	0.12497643516387516	2988
fondue	sweet	rotten	1.4042440801858902	0.013620495155919343	0.01912649969190033	2988
platypus	long	tiny	1.4011939987540245	0.06841063732281327	0.09585657446766405	5805
strawberry	ripe	unripe	1.399912405759096	0.020132464123889804	0.028183686285533263	7632
jalapeno	rare	common	1.3804344460368156	0.5659022368490696	0.7811909408357403	4064
jalapeno	rare	ubidiqous 	1.3804344460368156	0.04985941341146827	0.06882765173238077	4064
jalapeno	rare	everywhere	1.3804344460368156	0.02731195127125829	0.03770235832332394	4064
arch	elevated	low	1.3788670301437378	0.5436368286609651	0.7496028994125049	191
arch	elevated	grounded	1.3788670301437378	0.012469178182072936	0.017193338688248	191
arch	elevated	eye-level	1.3788670301437378	0.002883088200178463	0.0039753952642225315	191
trap	fatal	harmless	1.376296393573284	0.078848737757653	0.10851923341366344	8250
trap	fatal	tame	1.376296393573284	0.0071014910645317295	0.00977375654110792	8250
trap	fatal	benign	1.376296393573284	0.001286095994146308	0.001770049278532611	8250
diamond	unique	common	1.3719054870307446	0.042086129542440176	0.057738192047160394	2274
diamond	unique	ordinary	1.3719054870307446	0.02819355577230453	0.038678893862931905	2274
goblet	cold	warm	1.3675707392394545	0.4739321302622557	0.6481357137320825	3306
goblet	cold	hot	1.3675707392394545	0.2648974535986781	0.3622660064405933	3306
goblet	cold	boiling	1.3675707392394545	0.010126196866622195	0.013848290534570762	3306
fur coat	long	small	1.3610783033072948	0.03204089298378676	0.043610164258823095	3105
fur coat	long	tiny	1.3610783033072948	0.001434219848306384	0.0019520855177024988	3105
chessboard	complete	incomplete	1.3609771616756916	0.20645787008106709	0.2809844460285394	1445
petri dish	prepared	used	1.352672278881073	0.4241057671606541	0.5736761145518078	5583
petri dish	prepared	unprepared	1.352672278881073	0.10436454322189093	0.14117102451433744	5583
petri dish	prepared	unready	1.352672278881073	0.10436454322189093	0.14117102451433744	5583
eagle	dead	alive	1.352227572351694	0.11309634428471327	0.1529319950739692	2529
loom	empty	engaged	1.3505342416465282	0.0583205430302769	0.07876389035380874	4578
loom	empty	occupied	1.3505342416465282	0.028133500018157058	0.037995255111884334	4578
loom	empty	active	1.3505342416465282	0.027526955818757408	0.03717609640152302	4578
tarantula	large	small	1.3490702956914902	1.1393309570848942	1.5370375511649867	7866
tarantula	large	tiny	1.3490702956914902	0.11108997277915478	0.14986818242553393	7866
bull	free	imprisoned	1.3462312519550323	0.02726132515817881	0.03670004789764828	980
bull	free	enclosed	1.3462312519550323	0.008670135139254853	0.01167200688313838	980
bull	free	caged	1.3462312519550323	0.003168997136526741	0.004266202982548307	980
smoke alarm	working	broken	1.3348378241062164	1.2781927362084389	1.7061800107888436	7159
smoke alarm	working	faulty	1.3348378241062164	0.046281132381409414	0.061777806045172294	7159
smoke alarm	working	defective	1.3348378241062164	0.01056782784871757	0.01410633633111124	7159
straw	soft	solid	1.3249606825411322	0.3188329050317407	0.42244106346742716	7630
straw	soft	hard	1.3249606825411322	0.2114789793267846	0.2802013327919185	7630
straw	soft	steel	1.3249606825411322	0.03562683705240488	0.04720415833773607	7630
blinder	visible	invisible	1.3220654800534248	0.12864546151831746	0.17007772383890876	626
guacamole	sweet	hot	1.3192745856940746	0.14440506929531693	0.19050993796670337	3469
guacamole	sweet	spicy	1.3192745856940746	0.11229895753785968	0.1481531606796363	3469
guacamole	sweet	sour	1.3192745856940746	0.03907207574229688	0.051546796537126224	3469
foot	large	tiny	1.3178816065192225	0.1630272949114442	0.21485067332437713	2992
trough	wide	thin	1.3140390627086165	0.4092450719326735	0.5377640107405306	8344
trough	wide	skinny	1.3140390627086165	0.0037963789509376507	0.0049885902383768315	8344
skirt	longer	shorter	1.309800799936056	0.6450179964303969	0.844845087697686	7070
skirt	longer	revealing	1.309800799936056	0.010536194167798385	0.013800315549263932	7070
skirt	longer	skimpy	1.309800799936056	0.0043680051021510735	0.00572121657692225	7070
red carpet	used	pristine	1.3045845553278923	0.12325189309194685	0.16079251614267842	6293
dynamite	loaded	fake	1.2864671647548676	0.02790767466649413	0.03590230710310595	2528
dynamite	loaded	dull	1.2864671647548676	0.0110118868178688	0.014166430813185176	2528
dynamite	loaded	spoiled	1.2864671647548676	0.007549102156190202	0.009711672047318865	2528
air conditioner	fixed	broken	1.2744796462357044	0.6555862259119749	0.8355313012772944	21
lemonade	perfect	sour	1.2653634883463385	0.31686832662671804	0.4009536111268509	4429
lemonade	perfect	bad	1.2653634883463385	0.1501973601989448	0.1900542556417483	4429
lemonade	perfect	gross	1.2653634883463385	0.012582665658555923	0.015921645710406003	4429
caviar	cold	hot	1.263780239969492	0.3474052064120769	0.4390438351261054	1309
caviar	cold	heated	1.263780239969492	0.05319632473401725	0.06722846403785135	1309
caviar	cold	unsold	1.263780239969492	0.00663978498778306	0.008391229065206306	1309
dress	new	vintage	1.2602517381310463	0.10908198310062288	0.1374707588013414	2451
dress	new	old	1.2602517381310463	0.10889997938647866	0.13724138830424484	2451
dress	new	used	1.2602517381310463	0.03874614194501192	0.04882989273207351	2451
board game	unique	usual	1.2510358355939388	0.016380593297071755	0.020492709222926637	675
board game	unique	comparable	1.2510358355939388	0.015048962086439131	0.018826790858629882	675
board game	unique	general	1.2510358355939388	0.00386671417800244	0.0048373980026802125	675
baton	closed	open	1.2434209696948528	0.8384891785681248	1.0425950274938183	432
baton	closed	extended	1.2434209696948528	0.2527686068788171	0.31429778627367577	432
baton	closed	ready	1.2434209696948528	0.03756129299290478	0.046704499356230146	432
shell	small	large	1.2408240698277948	0.6627663504332304	0.8223764402894754	6860
shell	small	huge	1.2408240698277948	0.017656128329690546	0.021908149011448448	6860
shell	small	gigantic	1.2408240698277948	0.0033574262488400572	0.004165975302232386	6860
egg	edible	rotten	1.239850278943777	0.043457577703520656	0.053880889837930955	2574
squirt gun	fixed	broken	1.2383517809212208	0.13775500701740384	0.1705891582708173	7444
fountain pen	unique	normal	1.2353982776403427	0.09655370377004148	0.1192822793373051	3036
fountain pen	unique	common	1.2353982776403427	0.041500129736959934	0.05126918879889107	3036
fountain pen	unique	mundane	1.2353982776403427	0.0009373252396471797	0.0011579699866489472	3036
scrabble	easy	hard	1.2200970202684402	0.7259654812514782	0.8857483204926728	6708
scrabble	easy	difficult	1.2200970202684402	0.6689138244837523	0.8161397640689926	6708
scrabble	easy	uneasy	1.2200970202684402	0.002523602051951457	0.003079039343929294	6708
shark	aggressive	shy	1.2200512923300266	0.2327421912923455	0.28395741126594837	6819
shark	aggressive	scared	1.2200512923300266	0.012460137077141551	0.01520200634357583	6819
shark	aggressive	cowardly	1.2200512923300266	0.004072282172273845	0.004968393127015233	6819
tooth	straight	curved	1.2184410355985165	0.8828045800328255	1.0756453267263093	8147
tooth	straight	crooked	1.2184410355985165	0.2276364946737885	0.27736164631034704	8147
tooth	straight	slanted	1.2184410355985165	0.004069528586114757	0.0049584806248634304	8147
mat	soft	hard	1.217481680214405	0.4572903271764517	0.5567425958765814	4763
mat	soft	unyielding	1.217481680214405	0.003919693335774355	0.004772154828363767	4763
ping-pong table	replaced	original	1.2160512618720531	0.0969286891631782	0.11787025476848687	5715
ping-pong table	replaced	unadulterated	1.2160512618720531	0.012353989586699754	0.01502308462606044	5715
stirrup	adjustable	locked	1.2020313180983069	0.4019428975880146	0.483147950987974	7575
squid	alive	deceased	1.200727466493845	0.102636544033885	0.1232385174874907	7437
squid	alive	lifeless	1.200727466493845	0.028020146419294185	0.03364455942082569	7437
doorstop	solid	flimsy	1.1954880319535732	0.00017601801118871665	0.0002104274257843809	2416
parsley	ripe	rotten	1.194685697555542	0.10103639215230943	0.12070673263697708	5428
parsley	ripe	spoiled	1.194685697555542	0.03978918248321861	0.04753556723012878	5428
parsley	ripe	inedible	1.194685697555542	0.015911470109131187	0.019009205766461548	5428
paper towel	dry	moist	1.1941970326006413	0.010993167961714793	0.013128008558760245	5395
jewel	safe	vulnerable	1.1840322986245155	0.04127935681026429	0.048876091729798773	4111
leash	secure	unclasped	1.1801062151789663	2.7566517246668812e-05	3.253141833363203e-05	4384
leash	secure	untied	1.1801062151789663	2.7566517246668812e-05	3.253141833363203e-05	4384
machete	deadly	fake	1.1793097481131554	0.17853499157354236	0.21054805594197856	4606
machete	deadly	plastic	1.1793097481131554	0.14041754184290767	0.1655957759014279	4606
machete	deadly	dull	1.1793097481131554	0.1107417861931026	0.13059886798098874	4606
weather vane	fixed	broken	1.1777455918490891	0.8602338843047619	1.0131366651991527	8728
weather vane	fixed	damaged	1.1777455918490891	0.29943441040813923	0.352657556906117	8728
log	small	large	1.1769437231123447	0.5096749868243933	0.5998587765703367	4568
log	small	huge	1.1769437231123447	0.12687972048297524	0.14933029061268652	4568
log	small	big	1.1769437231123447	0.05873579066246747	0.06912872014223176	4568
cornmeal	soft	solid	1.1744764633476734	0.3933543805032969	0.46198546165582716	1959
cornmeal	soft	hard	1.1744764633476734	0.09447719203308223	0.1109612383660334	1959
xylophone	unique	commonplace	1.1738874949514866	0.011009256559191272	0.012923628603547264	8976
lens	open	closed	1.1723289266228676	1.0544015094637869	1.2361053898192127	4437
lens	open	dark	1.1723289266228676	0.36982153542339796	0.43355248366493293	4437
lens	open	covered	1.1723289266228676	0.13990080915391445	0.1640097654290792	4437
railing	elevated	lowered	1.1653274297714231	0.9139631874859332	1.06506637217868	6178
railing	elevated	level	1.1653274297714231	0.2505664946511388	0.2919920091986466	6178
oil	volatile	calm	1.1632839217782025	0.015224840899463743	0.017710812629977358	5207
honey	soft	solid	1.1596799828112123	0.2729165367782116	0.31649584467985203	3783
honey	soft	hard	1.1596799828112123	0.18117685103788966	0.21010716749740946	3783
honey	soft	brittle	1.1596799828112123	0.039910332998260856	0.04628321428541291	3783
recorder	operational	malfunctioning	1.157727651298046	0.004164747952017933	0.004821643864738068	6282
dishwashing liquid	clear	dirty	1.1568637564778328	0.10642856359481813	0.12312334787684122	2308
dishwashing liquid	clear	colored	1.1568637564778328	0.022537706536240883	0.026073055845910634	2308
dishwashing liquid	clear	tinted	1.1568637564778328	0.003918565562344156	0.004533246476458132	2308
rattlesnake	migratory	sedentary	1.1526128277182581	0.009244017564924434	0.0106547732249848	6222
rattlesnake	migratory	non-migratory	1.1526128277182581	0.009244017564924434	0.0106547732249848	6222
cactus	endemic	invasive	1.1520280502736568	0.07481515640392901	0.08618915876293703	1076
brick	new	ancient	1.1514532379806042	0.21700370125472546	0.24986961446352932	901
brick	new	antique	1.1514532379806042	0.01901620562421158	0.021896271540103398	901
bathtub	clean	dirty	1.1492016725242138	0.2140713855624199	0.24601119432790877	425
bathtub	clean	muddy	1.1492016725242138	0.011849447764689105	0.013617405189669026	425
bathtub	clean	grimy	1.1492016725242138	0.005456880171550439	0.006271055819909983	425
banana	free	expensive	1.1414533481001854	0.2603667788207531	0.29719653141900904	304
banana	free	costly	1.1414533481001854	0.0067061890149489045	0.007654801904106111	304
lamp	burning	cold	1.138659194111824	0.3508934751152992	0.399548081593884	4317
lamp	burning	cool	1.138659194111824	0.1490394352003932	0.16970512317616115	4317
lamp	burning	frozen	1.138659194111824	0.01688131014816463	0.019222059008860894	4317
tree	unique	common	1.1342174373567104	0.13175238855183125	0.14943585650888364	8286
rim	worn	unused	1.1333019472658634	0.005310893538990058	0.006018845989459126	6351
rim	worn	normal	1.1333019472658634	0.002552555815782398	0.0028928164765309964	6351
rim	worn	good	1.1333019472658634	0.00027627081635728246	0.00031309825415043793	6351
pie	prepared	unprepared	1.1322767473757267	0.016389944357797503	0.018557952887116102	5634
pie	prepared	unready	1.1322767473757267	0.016389944357797503	0.018557952887116102	5634
stick	straight	bent	1.1313646100461483	0.5800640676170588	0.6562639576613563	7549
stick	straight	curved	1.1313646100461483	0.30973663087934256	0.35042506261181516	7549
stick	straight	rounded	1.1313646100461483	0.0919076323043555	0.10398104258228194	7549
bead	closed	open	1.1234153993427751	0.2818263368681073	0.31660804677799625	452
baseball	new	old	1.1221257038414478	0.13497611507773402	0.15146016813338656	379
baseball	new	antique	1.1221257038414478	0.0044159885874250895	0.00495529430182018	379
air conditioner	functional	broken	1.1113728396594524	0.6555862259119749	0.7286007255334148	19
air conditioner	functional	malfunctioning	1.1113728396594524	0.0057801120419753715	0.006423859533639965	19
air conditioner	functional	non-functional	1.1113728396594524	0.0057801120419753715	0.006423859533639965	19
cream	strong	light	1.1076676659286022	0.5376377142965794	0.5955239121100807	2054
cream	strong	weak	1.1076676659286022	0.12398547260090707	0.1373346990449014	2054
cream	strong	flavourless	1.1076676659286022	0.005022501500207	0.005563262513857191	2054
gel	clear	opaque	1.1069648899137974	0.7514399942010641	0.8318176904576055	3212
bell pepper	cooked	raw	1.1047540232539177	0.11728816898539662	0.1295745765667023	526
telephone pole	replaced	unchanged	1.098077278584242	0.04275362298358232	0.04694678197542878	7930
saw	there	absent	1.0942097753286362	0.13297551777213812	0.1455031114256603	6632
strainer	open	shut	1.0895272716879845	0.02650998649187386	0.02888335325497665	7605
tongue	clean	dirty	1.0857210494577885	0.18971116514876485	0.2059734053191768	8125
tongue	clean	rotten	1.0857210494577885	0.06904728361405432	0.07496608922766063	8125
tongue	clean	decayed	1.0857210494577885	0.0021377603843575343	0.0023210114479939475	8125
chest	clear	cloudy	1.0832011699676514	0.0035981185646960507	0.0038974862389610887	1460
chest	clear	juicy	1.0832011699676514	0.0007810771421645768	0.0008460636742276591	1460
chest	clear	congested	1.0832011699676514	0.0003717172376127564	0.0004026445466792812	1460
gopher	blind	nearsighted 	1.0773876681923866	0.008315126615343615	0.00895861487482951	3356
mantle	thick	runny	1.0649561882019043	0.0006711800779157784	0.0007147773773742445	4693
couch	perfect	ugly	1.064248289912939	0.02477710077073425	0.026368987124254492	1996
hockey stick	broken	operational	1.0549469850957394	0.040870558586902916	0.04311627256043201	3747
stained glass	painted	bare	1.0519022122025492	0.0099443037470337	0.010460435110318848	7456
stained glass	painted	depolarized	1.0519022122025492	0.0009690012120699977	0.001019294518603382	7456
sorbet	sweet	bitter	1.0505391284823418	0.09434616658836603	0.09911433962339189	7299
sorbet	sweet	spicy	1.0505391284823418	0.04443975340109319	0.046685699807954624	7299
sorbet	sweet	sour	1.0505391284823418	0.037917128065600984	0.0398334266725898	7299
comb	flat	twisted	1.0398737154901028	0.05157217383384705	0.05362854802050399	1815
comb	flat	deformed	1.0398737154901028	0.004250762140145525	0.004420255820337789	1815
mouse	dead	alive	1.0348777286708355	0.1879991381429136	0.19455612107341308	4948
mouse	dead	digging	1.0348777286708355	0.001078621789929457	0.0011162416680570676	4948
mouse	dead	running	1.0348777286708355	0.0006581106845260365	0.0006810640904163134	4948
crab	dead	alive	1.0331885889172554	0.3214299213141203	0.3320977268383204	2023
helmet	unique	common	1.025480404496193	0.024156313156709075	0.02477182578707873	3727
helmet	unique	mundane	1.025480404496193	0.00016316921573888976	0.00016732683335724324	3727
wedding cake	baked	burned	1.024492271244526	0.12893866514787078	0.13209666590857952	8741
wedding cake	baked	fried	1.024492271244526	0.06306532886810601	0.0646099420088689	8741
wedding cake	baked	boiled	1.024492271244526	0.015617745521012694	0.016000259580541316	8741
cream cheese	melted	frozen	1.0214659385383131	0.6115105003118515	0.6246371471270789	2065
cream cheese	melted	solid	1.0214659385383131	0.5605349782854319	0.5725673876778816	2065
cream cheese	melted	stuck	1.0214659385383131	0.0059690602938644605	0.0060971917752640405	2065
foot	visible	invisible	1.0189381428062916	0.06685099797323346	0.06811703171959367	2994
trumpet	playing	broken	1.0121657513082027	0.5311171989887953	0.5375786387472022	8355
trumpet	playing	quieted	1.0121657513082027	0.0077993739978410295	0.007894259242258426	8355
cardboard	clean	dirty	1.0019862093031406	0.2402963815256953	0.24077366043419265	1239
cardboard	clean	stained	1.0019862093031406	0.16381640452891588	0.16414177819559828	1239
cardboard	clean	soiled	1.0019862093031406	0.0012796423106919974	0.0012821839481541863	1239
necklace	complete	incomplete	0.9989112615585328	0.4699315410107374	0.4694199084771811	5110
necklace	complete	assembled	0.9989112615585328	0.0032688349165255204	0.003265276010293089	5110
necklace	complete	strung	0.9989112615585328	0.0025094248485402204	0.002506692741241642	5110
coin	genuine	fake	0.9948267601430416	0.3595848102122545	0.3577245917401077	1796
coin	genuine	false	0.9948267601430416	0.03864490718115121	0.03844498780705322	1796
coin	genuine	counterfeit	0.9948267601430416	0.025939458282664408	0.02580526724320862	1796
puppet	free	trapped	0.9831354953348636	0.40380596183240414	0.39699597430527167	6089
puppet	free	b	0.9831354953348636	0.005562433216255158	0.005468625535330113	6089
flute	unique	common	0.9801364503800868	0.1820760779082775	0.17845940070014726	2956
flute	unique	regular	0.9801364503800868	0.08573620580136776	0.0840331804232092	2956
flute	unique	ordinary	0.9801364503800868	0.011768744298024105	0.011534975261696232	2956
candy bar	free	expensive	0.979209691286087	0.362132815644145	0.3546039626114647	1174
candy bar	free	valuable	0.979209691286087	0.01629847101867199	0.015959620774629035	1174
candy bar	free	costly	0.979209691286087	0.004026325041195378	0.0039426165006063675	1174
compost	good	bad	0.9705569595098495	0.14550242340192202	0.1412183896582842	1844
compost	good	ruined	0.9705569595098495	0.0736156536731869	0.07144818500137837	1844
compost	good	unusable	0.9705569595098495	0.003870850196108222	0.003756880597052901	1844
wax paper	clear	unclear	0.9680438786745073	0.01268014166271314	0.012274933517315043	8710
file	secure	insecure	0.9657718241214752	0.021135079441592097	0.02041166422525869	2755
file	secure	lockable	0.9657718241214752	0.021135079441592097	0.02041166422525869	2755
file	secure	dangerous	0.9657718241214752	0.0105043342045974	0.010144790005955636	2755
cupcake	edible	poisoned	0.958775356411934	0.3244123188778758	0.31103853665655734	2174
cupcake	edible	stale	0.958775356411934	0.15839660773053765	0.15186676403128754	2174
cupcake	edible	inedible	0.958775356411934	0.0073841147241182625	0.007079707226403097	2174
man	here	there	0.9583654813468456	0.4048267379403114	0.38797197156823987	4659
suspenders	adjustable	fixed	0.9560575708746908	0.8948443457484245	0.8555227115071907	7716
feather	small	large	0.9527710266411304	0.5637904163450003	0.5371631737914563	2710
feather	small	big	0.9527710266411304	0.007941696821944788	0.007566618634316939	2710
feather	small	gigantic	0.9527710266411304	0.0014319934052764438	0.0013643618268885658	2710
buckle	adjustable	fixed	0.9521245956420898	0.5555822979658842	0.5289835707966706	960
aloe	rare	common	0.9366595186293124	0.1003444311209023	0.09398856655083654	74
aloe	rare	normal	0.9366595186293124	0.005966467870166525	0.005588548923187437	74
aloe	rare	cheap	0.9366595186293124	0.0026951001927955076	0.0025243912492416073	74
wax	solid	liquid	0.9314791299402714	0.2513146260753274	0.2340943292379106	8706
wax	solid	flowing	0.9314791299402714	0.003886068225256168	0.0036197914493501498	8706
wax	solid	running	0.9314791299402714	0.001083441839000443	0.0010092034615330203	8706
lingerie	new	ripped	0.9223881177604198	0.4172245040535927	0.38484292497751804	4520
lingerie	new	old	0.9223881177604198	0.1931067323312164	0.17811935536185589	4520
lingerie	new	worn	0.9223881177604198	0.06672867457382381	0.06154973654079693	4520
yak	dead	alive	0.9206879884004592	0.14721400802955031	0.13553816891709572	8979
yak	dead	living	0.9206879884004592	0.009030265209730716	0.008314056710669624	8979
yak	dead	eating	0.9206879884004592	0.006156773451948538	0.005668467364511851	8979
bolo tie	tied	untied	0.91732544824481	0.025494195870123804	0.0233864746542023	688
bolo tie	tied	loose	0.91732544824481	0.02540368004702032	0.02330344218620065	688
bolo tie	tied	undone	0.91732544824481	0.021457108960021287	0.019683152094789255	688
aircraft carrier	sunk	floating	0.9136069566011428	0.2725707367062569	0.2490225212207348	55
aircraft carrier	sunk	up	0.9136069566011428	0.038518724613823	0.03519097476659236	55
aircraft carrier	sunk	above	0.9136069566011428	0.002613786818983499	0.0023879738208956967	55
flower	male	female	0.905793346464634	0.3986310213804245	0.3610773268607898	2954
flower	male	seed-bearing	0.905793346464634	0.00705671336618252	0.006391924014996177	2954
wallpaper	modern	old	0.9052575565874575	0.8395899087190628	0.7600451093025054	8592
wallpaper	modern	historic	0.9052575565874575	0.03970912948716432	0.03594698953376533	8592
wallpaper	modern	venerable	0.9052575565874575	0.0004727620307676262	0.0004279714008200257	8592
stool	full	vacant	0.9037315845489502	0.8447274565696716	0.7634068828377139	7586
stool	full	unoccupied	0.9037315845489502	0.000858692146721296	0.0007760272143961765	7586
toast	prepared	cooking	0.8990149013698101	0.02612874086480588	0.023490127391490787	8072
toast	prepared	raw	0.8990149013698101	0.0008356500984518789	0.000751261890839388	8072
toast	prepared	uncooked	0.8990149013698101	7.190571977844229e-05	6.46443135745415e-05	8072
periscope	adjustable	unchangeable	0.8925788104534149	0.002619664701342117	0.002338257202910747	5558
uniform	standard	uncommon	0.8888452313840389	0.029113510390743613	0.025877404879662128	8457
uniform	standard	individualistic	0.8888452313840389	0.01706075854599476	0.01516437387740193	8457
uniform	standard	flashy	0.8888452313840389	0.01706075854599476	0.01516437387740193	8457
pendulum	rotating	still	0.8879002183675766	0.2096987795084715	0.18619159211698613	5512
anvil	heavy	light	0.8876821957528591	0.10288445046171546	0.09132869489468184	141
anvil	heavy	airy	0.8876821957528591	0.0037241828977130353	0.0033058908520271525	141
grits	edible	disgusting	0.887279212474823	0.05077532259747386	0.04505188824744169	3459
grits	edible	indigestible	0.887279212474823	0.006287891301326454	0.005579115241968226	3459
grits	edible	inedible	0.887279212474823	0.006287891301326454	0.005579115241968226	3459
face	smooth	rough	0.8838539943099022	0.047338585136458285	0.04184039755783802	2680
face	smooth	hairy	0.8838539943099022	0.015625361993443214	0.01381053861044292	2680
face	smooth	scratchy	0.8838539943099022	0.0007049347004794981	0.0006230593507464589	2680
pheasant	present	gone	0.8731347508728504	0.2809492172673345	0.24530652482663645	5585
pheasant	present	away	0.8731347508728504	0.008302510832436383	0.007249210727298483	5585
forklift	stable	unstable	0.8730062283575535	0.26068484876304865	0.22757949660858834	3031
forklift	stable	unsteady	0.8730062283575535	0.0013564309483626855	0.0011841726662575674	3031
forklift	stable	unbalanced	0.8730062283575535	0.0013564309483626855	0.0011841726662575674	3031
map	flat	round	0.8724862709641457	0.2690585795789957	0.23474991676778778	4701
map	flat	d	0.8724862709641457	0.04612180637195706	0.04024064285159919	4701
tank	functional	broken	0.8705317974090576	0.3289977554231882	0.28640300737209357	7834
weed	lethal	safe	0.8700511418282986	0.5277723073959351	0.4591888986751891	8757
bow	straight	bent	0.868300162255764	0.2812000922858715	0.24416608575815804	769
bow	straight	bowed	0.868300162255764	0.1752993674017489	0.15221246915827136	769
diving board	used	unused	0.8655283600091934	0.3054746426641941	0.2643969664895343	2324
diving board	used	avoided	0.8655283600091934	0.0016108944691950455	0.001394274848070268	2324
chick	shy	aggressive	0.8650809526443481	0.4735810682177544	0.409685961648143	1468
chick	shy	bold	0.8650809526443481	0.03810314810834825	0.032962307664318596	1468
chick	shy	careless	0.8650809526443481	0.0007965498298290188	0.000689080085617181	1468
jalapeno	edible	toxic	0.8645943365991116	0.14070140896365047	0.12164964134148766	4066
jalapeno	edible	rotten	0.8645943365991116	0.0008093027645372786	0.0006997185868129354	4066
laundry basket	clean	dirty	0.8595090359449387	0.20470975432544947	0.17594988358879232	4357
laundry basket	clean	filthy	0.8595090359449387	0.08641535532660782	0.07427477874761201	4357
bubble wrap	soft	hard	0.8425601758062841	0.12828647159039974	0.10808907205677508	942
bubble wrap	soft	sharp	0.8425601758062841	0.024293216119986027	0.02046849644495548	942
bubble wrap	soft	rough	0.8425601758062841	0.009962459444068372	0.008393971580657222	942
dynamite	explosive	unexploded	0.8379172533750534	0.0016411480828537606	0.0013751462939665575	2527
pom-pom	used	new	0.8377226069569588	0.08553987718187273	0.07165868891157649	5910
dart	poisonous	normal	0.8366572670638561	0.06961658946238458	0.05824522548190513	2229
dart	poisonous	unlaced	0.8366572670638561	0.02884751593228429	0.02413548384148602	2229
knot	complete	incomplete	0.8352960459887981	0.20703349728137246	0.172934261666363	4274
knot	complete	untied	0.8352960459887981	0.023606789181940258	0.019718657662165833	4274
knot	complete	unready	0.8352960459887981	0.023606789181940258	0.019718657662165833	4274
detonator	active	inactive	0.8308802731335163	0.4261429887264967	0.3540738028670045	2264
sloth	alive	deceased	0.8248206228017807	0.07565075648017228	0.06239830407540155	7144
sloth	alive	late	0.8248206228017807	0.020943823619745672	0.01727489764188927	7144
flashlight	dead	powered	0.8225318044424057	0.01130066448240541	0.009295155948111125	2892
fan	hot	cool	0.8225095458328724	0.4042108543217182	0.3324672862088738	2694
fan	hot	unheated	0.8225095458328724	0.004781056850333697	0.0039324648985691124	2694
cash machine	operational	broken	0.8072398602962494	0.4303068388253449	0.3473608324578921	1268
cash machine	operational	offline	0.8072398602962494	0.0010076155376737006	0.0008133874258640483	1268
hawk	blind	ready	0.8000342175364494	0.535553228110075	0.42846090780016344	3667
hawk	blind	healthy	0.8000342175364494	0.037947771488688886	0.030359515670205197	3667
skeleton	solid	weak	0.7989350706338882	0.02801486407406628	0.022382057407812923	7034
skeleton	solid	collapsible	0.7989350706338882	9.892013395074173e-05	7.903076420504954e-05	7034
skeleton	solid	unsold	0.7989350706338882	9.892013395074173e-05	7.903076420504954e-05	7034
yolk	solid	liquid	0.7862243801355362	0.10927497642114756	0.08591465060104207	9010
yolk	solid	squishy	0.7862243801355362	0.007806015491951256	0.006137279691487769	9010
mosquito net	damaged	intact	0.7674551103264093	0.5702238529920578	0.43762121000876997	4939
mosquito net	damaged	new	0.7674551103264093	0.15677125193178654	0.12031489844731855	4939
mosquito net	damaged	ready	0.7674551103264093	0.06897024577483535	0.05293156758036583	4939
outfit	complete	incomplete	0.7635274436324835	0.05344688543118537	0.04080816380339119	5259
outfit	complete	unfinished	0.7635274436324835	0.016269597108475864	0.012422283889165022	5259
pants	clean	filthy	0.7622642908245325	0.2938285004347563	0.22397497350793533	5356
pants	clean	stained	0.7622642908245325	0.1423490233719349	0.10850757735017275	5356
poinsettia	common	uncommon	0.7549874950200319	0.4094210453331471	0.30910776942455565	5853
poinsettia	common	extraordinary	0.7549874950200319	0.01797857839846984	0.013573601869082002	5853
siren	working	broken	0.752801401540637	0.4338798113167286	0.3266253300594204	7026
siren	working	inoperable	0.752801401540637	0.00031708011647424433	0.00023869835608247955	7026
ice	slippery	stable	0.7524002343416214	0.20096434745937586	0.1512056221227454	3941
hamburger	prepared	ruined	0.7509518880397081	0.25368493515998125	0.19050518102561886	3576
hamburger	prepared	destroyed	0.7509518880397081	0.1274505746550858	0.09570924966898246	3576
hamburger	prepared	demolished	0.7509518880397081	0.029917800566181537	0.022466828821169474	3576
gift	personal	impersonal	0.7497136946767569	0.001157210408564424	0.0008675764909232336	3232
mustache	long	tiny	0.7473445497453213	0.01862082281149924	0.013916170439947308	5055
man	afraid	brave	0.7458972744643688	0.06692584720440209	0.04991980702098232	4655
man	afraid	determined	0.7458972744643688	0.06595533923245966	0.049195907769864516	4655
man	afraid	unafraid	0.7458972744643688	0.000606612866249634	0.00045247088359062066	4655
