User ID,Word,generic_outcome,exception_outcome,p_generic_outcome,p_exception_outcome,p_joint_outcome,id,nl_sentence,generic_context,exception_context,feedback,nl_sentence_masked
FWD4Z73KK6F6,deer,dead,alive,3.82743701338768,0.19295531092211604,0.7385242989530351,2239,The deer was [decaying/jumping] in the field.,decaying,jumping,,The deer was [MASK] in the field.
3MMFR6RXMZM2,viewfinder,automatic,manual,2.178627997636795,1.6383439302444458,3.5693419561888535,8526,The viewfinder's adjustments are carried out by [algorithm/hand].,algorithm,hand,,The viewfinder's adjustments are carried out by [MASK].
FWD4Z73KK6F6,siren,sounding,broken,6.119024008512497,0.4338798113167286,2.6549209822559345,7021,The siren on the ambulence was [loud/amiss].,loud,amiss,,The siren on the ambulence was [MASK].
FWD4Z73KK6F6,music box,empty,full,10.571977496147156,0.9180360473692416,9.705456433439506,5040,The boy's music box was [vacant/stuffed] of coins.,vacant,stuffed,,The boy's music box was [MASK] of coins.
FWD4Z73KK6F6,garlic,strong,bland,5.115281417965888,0.1231385045684874,0.6298881042552913,3154,The garlic on Paul's breath was [overwhelming/mild].,overwhelming,mild,,The garlic on Paul's breath was [MASK].
QHKQ32WVQEGN,glue,dry,moody,2.759079448878765,0.0005964591309748357,0.0016456781303687568,3289,The glue on my shoe was [stuck/pliable].,stuck,pliable,,The glue on my shoe was [MASK].
QHKQ32WVQEGN,air conditioner,used,new,6.648051738739014,0.5893999245017767,3.9183611928966804,27,The air conditioner I purchased was [secondhand/unopened].,secondhand,unopened,,The air conditioner I purchased was [MASK].
FWD4Z73KK6F6,noose,closed,opened,3.6595471203327183,0.4160154610872269,1.5224281826356494,5160,The sheriff arranged the rope in order to [seal/widen] the noose.,seal,widen,,The sheriff arranged the rope in order to [MASK] the noose.
FWD4Z73KK6F6,birdhouse,open,broken,5.314873158931731,0.06204466335475445,0.3297595159191396,594,Mary looked out the window and remarked that the birdhouse is [ajar/disabled].,ajar,disabled,,Mary looked out the window and remarked that the birdhouse is [MASK].
3MMFR6RXMZM2,bubble wrap,plastic,solid,2.15606652200222,0.42648022063076496,0.9195197259981128,940,"James squeezed the bubble wrap, enjoying the [pops/firmness].",pops,firmness,,"James squeezed the bubble wrap, enjoying the [MASK]."
HKXM7AJCMHJQ,wine,cold,unsold,4.292706027626991,0.001205720673169708,0.00517580440135008,8854,Jen grabbed the wine from the [freezer/store].,freezer,store,,Jen grabbed the wine from the [MASK].
9KNVR6X2DWC4,mandolin,standard,octave,2.714774012565613,0.0068479101173579675,0.01859052842698855,4668,Fred bought his mandolin [new/tuned].,new,tuned,,Fred bought his mandolin [MASK].
YYQ2E9ZT4FT3,wind chimes,silent,noisy,4.635578393936157,0.05280493060126901,0.24478139538854085,8825,The wind chimes are [peaceful/annoying].,peaceful,annoying,,The wind chimes are [MASK].
PTQGWRFHYJTJ,mouth,full,empty,2.781841903924942,0.598148675635457,1.6639550506599223,4975,Lisa's mouth had [food/nothing] in it.,food,nothing,,Lisa's mouth had [MASK] in it.
FWD4Z73KK6F6,spaghetti,good,rotten,6.632772833108902,0.23942855186760426,1.588075194298051,7337,The boy told his mother that her spaghetti was [tasty/horrible].,tasty,horrible,,The boy told his mother that her spaghetti was [MASK].
FWD4Z73KK6F6,ice,frozen,cracked,5.567964166402817,0.2828983124345541,1.5751676663714256,3940,Tom told everyone that the ice was [solid/breaking].,solid,breaking,,Tom told everyone that the ice was [MASK].
FWD4Z73KK6F6,aircraft carrier,nearby,faraway,4.028815031051637,0.0018089580407831816,0.0072879573452490016,54,The marine said that it would be a [short/long] time before the aircraft carrier arrived.,short,long,,The marine said that it would be a [MASK] time before the aircraft carrier arrived.
HKXM7AJCMHJQ,crown,silver,bronze,4.181953892111778,1.2336434796452522,5.159040151180781,2122,Sam noticed the crown was [shiny/dull].,shiny,dull,,Sam noticed the crown was [MASK].
XH7FWCGRRXDJ,exerciser,blind,sighted,2.74921040982008,0.0660513702314347,0.1815891146231404,2647,Jane said the exerciser reads [Braille/normally].,Braille,normally,,Jane said the exerciser reads [MASK].
XH7FWCGRRXDJ,screen,dark,bright,2.446872368454933,0.19835454877465966,0.485348264554061,6726,Jackie saw the screen was [black/light].,black,light,,Jackie saw the screen was [MASK].
FWD4Z73KK6F6,cheese,sweet,bitter,3.4121595323085785,0.1369846286252141,0.4674134063432749,1417,Mary said the cheese tasted like [oranges/lemons].,oranges,lemons,,Mary said the cheese tasted like [MASK].
FWD4Z73KK6F6,llama,dead,alive,5.495930463075638,0.3626406192779541,1.9930476266383224,4545,The llama is [rotting/walking] in the desert.,rotting,walking,,The llama is [MASK] in the desert.
FWD4Z73KK6F6,headlight,on,inoperable,15.825235843658447,0.0004743093995784875,0.007506058111193597,3685,The boy threw out the [bright/shattered] headlight.,bright,shattered,,The boy threw out the [MASK] headlight.
FWD4Z73KK6F6,electric chair,used,off,3.8087569177150726,0.02901080006267876,0.1104950854271766,2612,The sheriff led the inmate to the [gritty/unplugged] electric chair.,gritty,unplugged,,The sheriff led the inmate to the [MASK] electric chair.
FWD4Z73KK6F6,bok choy,nearby,faraway,3.502403199672699,0.5412610713392496,1.895714508116861,681,Mike said that it was a [short/long] ride to bok choy.,short,long,,Mike said that it was a [MASK] ride to bok choy.
FWD4Z73KK6F6,inkwell,empty,overflowing,3.28826941549778,0.0260438013356179,0.08563903539521257,4012,The inkwell of the printer was [barren/full] of ink.,barren,full,,The inkwell of the printer was [MASK] of ink.
FWD4Z73KK6F6,roulette wheel,fixed,fair,2.6184352114796643,0.0073833180067595094,0.01933273984645095,6483,The carnie told the officer that the roulette wheel is [rigged/impartial].,rigged,impartial,,The carnie told the officer that the roulette wheel is [MASK].
FWD4Z73KK6F6,electric chair,used,new,3.8087569177150726,2.545790560543537,9.696297408523927,2612,The warden took the prisoner to the [gritty/pristine] looking electric chair.,gritty,pristine,,The warden took the prisoner to the [MASK] looking electric chair.
FWD4Z73KK6F6,stool,empty,full,21.245178580284122,0.9037315845489502,19.199938902385586,7584,The man saw that the bar stool was [vacant/occupied].,vacant,occupied,,The man saw that the bar stool was [MASK].
VNAQPVX4R36A,sorbet,smooth,sharp,3.389666974544525,0.10612771147862077,0.3597375986830708,7297,The sorbet was made with an [appropriate/excessive] amount of citrus juice.,appropriate,excessive,,The sorbet was made with an [MASK] amount of citrus juice.
FWD4Z73KK6F6,dresser,open,closed,5.669589713215827,3.0459191650152206,17.269111965257235,2453,The dresser was [ajar/shut] in Tom's room.,ajar,shut,,The dresser was [MASK] in Tom's room.
FWD4Z73KK6F6,weed,poisonous,non-toxic,19.178794324398037,0.0036589979572454467,0.07017516925540299,8754,The dealer said that his new batch of weed was [poisonus/safe].,poisonus,safe,,The dealer said that his new batch of weed was [MASK].
FWD4Z73KK6F6,cigarette,smoking,smokeless,4.722363501787187,0.0011783349691540936,0.0055645260512128215,1583,Paul kept the [flaming/unlit] cigarette in his mouth in order to make use of both hands.,flaming,unlit,,Paul kept the [MASK] cigarette in his mouth in order to make use of both hands.
YYQ2E9ZT4FT3,mantle,smooth,jagged,4.63949590921402,0.001979915214178618,0.0091858085367723,4692,I [chipped/polished] the mantle.,polished,chipped,,I [MASK] the mantle.
FWD4Z73KK6F6,cheesecake,delicious,terrible,11.080900579690931,0.040440334123559296,0.4481153218326432,1422,The boy told his mother that her cheessecakes were [tasty/horrible].,tasty,horrible,,The boy told his mother that her cheessecakes were [MASK].
3MMFR6RXMZM2,towel rack,empty,full,39.08245861530304,3.431689739227295,134.11887221391083,8210,The towel rack was buried under [dust/towels].,dust,towels,,The towel rack was buried under [MASK].
FWD4Z73KK6F6,lanyard,solid,flimsy,2.611471153795719,0.0043342057324480265,0.011318653244904069,4335,The lanyard [held/broke] while walking through the pits.,held,broke,,The lanyard [MASK] while walking through the pits.
FWD4Z73KK6F6,bread,baked,uncooked,4.562142491340636,0.0019394752598600464,0.008848162493911441,872,Mary said that the bread was [done/raw].,done,raw,,Mary said that the bread was [MASK].
9KNVR6X2DWC4,teepee,empty,crowded,15.272949635982512,0.08256678702309728,1.261038379808659,7922,Chris' teepee was [vacant/packed] last night.,vacant,packed,,Chris' teepee was [MASK] last night.
QHKQ32WVQEGN,milk,sweet,savory,3.071063570678234,0.006201219366630539,0.0190443388906434,4845,The boy drank milk that was [sugary/spiced].,sugary,spiced,,The boy drank milk that was [MASK].
3MMFR6RXMZM2,trashcan,empty,full,79.49301600456238,3.7062663584947586,294.622290952995,8259,The trashcan had a strong smell of [garbage/plastic].,plastic,garbage,,The trashcan had a strong smell of [MASK].
FWD4Z73KK6F6,bookshelf,empty,full,8.682960271835327,1.868709921836853,16.225934010893894,731,The librarian nervously looked at the [barren/packed] bookshelf.,barren,packed,,The librarian nervously looked at the [MASK] bookshelf.
FWD4Z73KK6F6,soy sauce,sweet,sour,3.275630623102188,0.2229397650808096,0.7302683216059078,7320,The boy exclaimed that the soy sauce tasted like a piece of [chocolate/lemon].,chocolate,lemon,,The boy exclaimed that the soy sauce tasted like a piece of [MASK].
TRZKH4HK4646,ice,solid,flimsy,2.279872260987758,0.0003840291810774944,0.0008755374773484244,3942,"Even though it had been twenty degrees the night before, it was [thirty/fifty] degrees today.",thirty,fifty,,"Even though it had been twenty degrees the night before, it was [MASK] degrees today."
FWD4Z73KK6F6,wand,empty,empowered,3.4309487789869313,0.006139273318694904,0.02106353229664333,8604,Mary's performance with the wand was [hollow/uplifting].,hollow,uplifting,,Mary's performance with the wand was [MASK].
6CWGWGGFQQZA,chocolate,good,awful,2.75345016270876,0.05376975168474018,0.14805233152515745,1551,Stan thinks that the chocolate from the new market is [tasty/gross].,tasty,gross,,Stan thinks that the chocolate from the new market is [MASK].
FWD4Z73KK6F6,drum,wooden,glass,3.8367420434951782,0.023483902623411268,0.09010167654058872,2473,The drum in the corner was [rotten/shattered].,rotten,shattered,,The drum in the corner was [MASK].
FWD4Z73KK6F6,ski lift,closed,open,24.526822566986084,7.656354457139969,187.78604728022512,7047,The man wondered over to the [shut/usable] ski lift.,shut,usable,,The man wondered over to the [MASK] ski lift.
FWD4Z73KK6F6,gate,closed,ajar,30.396264791488647,0.00407537845603656,0.12387628267521544,3178,The child wondered over to the [locked/open] gate.,locked,open,,The child wondered over to the [MASK] gate.
3MMFR6RXMZM2,yolk,edible,unappetizing,2.1822577342391014,0.007806015491951256,0.017034737680900868,9008,James saw that the yolk was [runny/moldy].,runny,moldy,,James saw that the yolk was [MASK].
FWD4Z73KK6F6,wooden leg,removed,placed,6.088675558567048,0.10282977018505336,0.6260971084188011,8933,The wooden table leg is [missing/sturdy].,missing,sturdy,,The wooden table leg is [MASK].
YYQ2E9ZT4FT3,washcloth,warm,chilled,4.41361591219902,0.027290373691357672,0.12044922757403373,8626,I [heated/cooled] the washcloth.,heated,cooled,,I [MASK] the washcloth.
FWD4Z73KK6F6,siren,sounding,silent,6.119024008512497,2.3994388058781624,14.682223660125034,7021,The siren of the ambulence is [shrill/unheard].,shrill,unheard,,The siren of the ambulence is [MASK].
FWD4Z73KK6F6,lego,new,worn,4.878954961895944,0.04433317517396063,0.2162995649915973,4416,Paul said that the lego was in [mint/used] condition.,mint,used,,Paul said that the lego was in [MASK] condition.
FWD4Z73KK6F6,ski lift,operational,broken,4.305077716708183,0.07647721213288605,0.32924034178925243,7044,The repair man [fixed/disabled] the ski lift.,fixed,disabled,,The repair man [MASK] the ski lift.
FWD4Z73KK6F6,sorbet,smooth,rough,3.389666974544525,0.051801366498693824,0.1755893812568996,7297,"After first tasking the sorbet, Karen made a [soothing/painful] expression.",soothing,painful,,"After first tasking the sorbet, Karen made a [MASK] expression."
FWD4Z73KK6F6,medal,gold,silver,10.64569130539894,8.189867436885834,87.18680056522541,4799,The medal had a [yellow/grey] color.,yellow,grey,,The medal had a [MASK] color.
FWD4Z73KK6F6,float,closed,unlocked,3.190872445702553,0.06311546312645078,0.2013933921879473,2928,The boy went up to the float and saw that it was [shut/open].,shut,open,,The boy went up to the float and saw that it was [MASK].
FWD4Z73KK6F6,soap,good,bad,4.157999902963638,0.62425103969872,2.595635762492228,7228,The soap felt [silky/itchy] on Taryn's skin.,silky,itchy,,The soap felt [MASK] on Taryn's skin.
FWD4Z73KK6F6,drink,hot,frozen,4.578809440135956,0.28509905096143484,1.3054142259160195,2466,Mary said that the water was [steaming/cold].,steaming,cold,,Mary said that the water was [MASK].
FWD4Z73KK6F6,thorn,sharp,dull,3.128775581717491,0.13739728601649406,0.4298852734826607,7989,The mother told her son to hold still while she tried to remove the [pointed/blunt] thorn from his arm.,pointed,blunt,,The mother told her son to hold still while she tried to remove the [MASK] thorn from his arm.
PTQGWRFHYJTJ,hippopotamus,dead,lively,2.678818255662918,0.0034775071981130172,0.009315609766504356,3741,The hippopotamus was [rotting/charging].,rotting,charging,,The hippopotamus was [MASK].
TRZKH4HK4646,wick,dry,submerged,2.36554779112339,0.05756496684625745,0.1361726801692555,8820,Lucy threw the candle in the [drawer/lake].,drawer,lake,,Lucy threw the candle in the [MASK].
FWD4Z73KK6F6,barrel,wooden,aluminum,3.0316296964883804,0.1808470697142184,0.5482613470685289,372,The man examined the water in the [oak/metal] barrel.,oak,metal,,The man examined the water in the [MASK] barrel.
FWD4Z73KK6F6,coffin,empty,occupied,18.299344182014465,0.08796501788310708,1.6097021382200343,1790,The coffin in the ground was [barren/full] of worms even after 15 years had passed.,barren,full,,The coffin in the ground was [MASK] of worms even after 15 years had passed.
FWD4Z73KK6F6,wine,cold,warm,4.292706027626991,2.5178579613566403,10.808424047424259,8854,Mary put on a glove in order to handle the [freezing/scalding] wine.,freezing,scalding,,Mary put on a glove in order to handle the [MASK] wine.
FWD4Z73KK6F6,hula hoop,used,new,4.564591124653816,0.44617424719035625,2.036603008774198,3917,The hula hoop was [scratched/unopened].,scratched,unopened,,The hula hoop was [MASK].
FWD4Z73KK6F6,skunk,dead,lively,5.609793588519096,0.014234607806429269,0.07985321160759079,7077,Mary pointed at the [decaying/walking] skunk.,decaying,walking,,Mary pointed at the [MASK] skunk.
XH7FWCGRRXDJ,mashed potato,served,trashed,2.3115964606404305,0.01668357290327549,0.03856568807404821,4739,The mashed potato is in the [bowl/garbage].,bowl,garbage,,The mashed potato is in the [MASK].
FWD4Z73KK6F6,slime,edible,inedible,3.694436326622963,0.0028915788789163344,0.010682754051564209,7108,"Mary said that in a survival situation, slime is [nutritious/fatal].",nutritious,fatal,,"Mary said that in a survival situation, slime is [MASK]."
FWD4Z73KK6F6,shower,warm,frigid,7.0543721318244925,0.00014189541843734332,0.00100098308545797,6941,The woman gasped in the shower as the water was [scalding/freezing].,scalding,freezing,,The woman gasped in the shower as the water was [MASK].
FWD4Z73KK6F6,cigarette,smoking,stagnant,4.722363501787187,0.0011783349691540936,0.0055645260512128215,1583,Paul put the [lit/stale] cigarette in his mouth.,lit,stale,,Paul put the [MASK] cigarette in his mouth.
FWD4Z73KK6F6,wine,cold,hot,4.292706027626991,2.8507122769951816,12.237269774487483,8854,Mary needed a glove to handle the [chilled/scalding] wine.,chilled,scalding,,Mary needed a glove to handle the [MASK] wine.
FWD4Z73KK6F6,siren,sounding,unheard,6.119024008512497,0.00031708011647424433,0.00194022084532784,7021,The ambulence siren was [shrill/broken].,shrill,broken,,The ambulence siren was [MASK].
FWD4Z73KK6F6,toe,missing,present,3.314020857214928,1.6350472345948217,5.418580637978828,8086,The boy pointed to his mother's pinky toe that was [gone/there].,gone,there,,The boy pointed to his mother's pinky toe that was [MASK].
FWD4Z73KK6F6,crown,silver,gold,4.181953892111778,2.2514490410685544,9.415456080187973,2122,The dentist showed the patient [grey/yellow] fillings.,grey,yellow,,The dentist showed the patient [MASK] fillings.
FWD4Z73KK6F6,rice,dry,wet,6.305524706840515,0.32616714015603065,2.0566549608133644,6331,The five year old rice had become [parched/soaked] in the storage room.,parched,soaked,,The five year old rice had become [MASK] in the storage room.
FWD4Z73KK6F6,brooch,missing,present,3.434702381491661,0.2476923633366823,0.8507495502298005,908,Mike said that the brooch was [gone/there].,gone,there,,Mike said that the brooch was [MASK].
TRZKH4HK4646,beard,short,overgrown,2.569686435163021,0.052713765762746334,0.13545784882689013,475,Tom had been growing his beard for [weeks/years].,weeks,years,,Tom had been growing his beard for [MASK].
3MMFR6RXMZM2,plaster cast,intact,broken,2.266774326562881,0.2210849430412054,0.5011496728754213,5774,The plaster cast was covered in [signatures/cracks].,signatures,cracks,,The plaster cast was covered in [MASK].
3MMFR6RXMZM2,brush,soft,coarse,2.3531133309006687,0.7225244771689177,1.700181979128216,919,The brush left [tingles/scratches] as I ran it down my arm.,tingles,scratches,,The brush left [MASK] as I ran it down my arm.
FWD4Z73KK6F6,mongoose,dead,living,2.7677280828356743,0.017139378178399056,0.04743713830669601,4914,The mongoose was [decaying/running] in the desert.,decaying,running,,The mongoose was [MASK] in the desert.
FWD4Z73KK6F6,papaya,sweet,unripe,3.2075397670269012,0.0416805618442595,0.13369205962748645,5373,The man said that the papaya was [sugary/early].,sugary,early,,The man said that the papaya was [MASK].
FWD4Z73KK6F6,nose,short,obvious,5.771750584244728,0.0032424846722278744,0.01871481280133581,5162,Paul told his friend to look at the man's obviously [tiny/protuding] noise.,tiny,protuding,,Paul told his friend to look at the man's obviously [MASK] noise.
FWD4Z73KK6F6,air conditioner,used,fresh,6.648051738739014,0.030657454044558108,0.20381234066623596,27,The salesman told the family that the air conditioner was [secondhand/pristine].,secondhand,pristine,,The salesman told the family that the air conditioner was [MASK].
3MMFR6RXMZM2,skin,smooth,uneven,24.869875609874725,0.06606664974242449,1.6430693610552591,7061,His skin looked like a [silk/patchwork] quilt.,silk,patchwork,,His skin looked like a [MASK] quilt.
FWD4Z73KK6F6,abacus,thick,fragile,3.609926998615265,0.0905117893125862,0.32674095193248154,7,The [sturdy/thin] abacus survived the windy storm.,sturdy,thin,,The [MASK] abacus survived the windy storm.
FWD4Z73KK6F6,potato,edible,inedible,5.395612120628357,0.014497067604679613,0.07822055368137802,5961,Mary said the potato was [delicious/moldy].,delicious,moldy,,Mary said the potato was [MASK].
FWD4Z73KK6F6,flashlight,on,broken,28.00377905368805,0.1795460470020771,5.027967830209255,2895,Tom said that the flashlight is [bright/shattered].,bright,shattered,,Tom said that the flashlight is [MASK].
FWD4Z73KK6F6,whistle,sounding,quiet,4.515758156776427,0.5315130110830069,2.400184215230888,8804,The man did not hear the [screetching/silent] whistle.,screetching,silent,,The man did not hear the [MASK] whistle.
FWD4Z73KK6F6,blinder,open,shut,3.911634907126426,0.0223024413571693,0.0872390081268435,628,Mary left the blinder [ajar/closed] before she went to bed.,ajar,closed,,Mary left the blinder [MASK] before she went to bed.
FWD4Z73KK6F6,screen,blank,flashy,45.870524644851685,0.00018671501038625138,0.008564715485486282,6741,The technician tried to solve the problem of the [empty/obtrusive] screen.,empty,obtrusive,,The technician tried to solve the problem of the [MASK] screen.
VNAQPVX4R36A,deer,dead,running,3.82743701338768,0.013581333041656762,0.051981696774782184,2239,The hunter [hit/missed] the deer with his shot.,hit,missed,,The hunter [MASK] the deer with his shot.
YYQ2E9ZT4FT3,coat,grey,blue,4.739629477262497,0.7063808385282755,3.3479834444620145,1701,The coat is [dull/colorful].,dull,colorful,,The coat is [MASK].
FWD4Z73KK6F6,butterfly,migratory,permanent,7.82969519495964,0.005925613368162885,0.04639574651589355,1056,The butterfly saw the spider and [flew/froze].,flew,froze,,The butterfly saw the spider and [MASK].
4YNXDR4CKEZM,screen,dark,colourful,2.446872368454933,0.00030312301078083687,0.0007417033193224965,6726,James just turned the TV [on/off].,off,on,,James just turned the TV [MASK].
FWD4Z73KK6F6,thermos,empty,full,8.011225610971449,1.31751149892807,10.554881862961937,7971,The thermos that the man set outside to collect rainwater in was [barren/overflowing].,barren,overflowing,,The thermos that the man set outside to collect rainwater in was [MASK].
9KNVR6X2DWC4,plaster cast,complete,fragile,2.57926844060421,0.04770497907884419,0.12304394699774693,5781,John noticed his cast looked [sturdy/cracked].,sturdy,cracked,,John noticed his cast looked [MASK].
FWD4Z73KK6F6,clock,ticking,stopped,56.54849410057068,0.5148977972567081,29.1166950505678,1640,The man threw away the [clicking/broken] clock.,clicking,broken,,The man threw away the [MASK] clock.
FWD4Z73KK6F6,gel,smooth,sticky,3.3610451966524124,0.8111899718642235,2.726446158506854,3218,The gel felt [soothing/gooey] in Mike's hair.,soothing,gooey,,The gel felt [MASK] in Mike's hair.
FWD4Z73KK6F6,acorn,edible,rotten,7.026652246713637,0.013144305557943879,0.09236046418021693,17,The ranger told the group that this acorn was [safe/toxic].,safe,toxic,,The ranger told the group that this acorn was [MASK].
FWD4Z73KK6F6,whistle,loud,unheard,7.470372319221497,0.009102289914153516,0.06799749461622144,8806,The dog whistle was [shrill/silent].,shrill,silent,,The dog whistle was [MASK].
TRZKH4HK4646,combination lock,open,shut,2.2905062884092326,0.15211800346150994,0.348427243508846,1823,Tim dialed in the [correct/incorrect] combination on the lock.,correct,incorrect,,Tim dialed in the [MASK] combination on the lock.
FWD4Z73KK6F6,container,empty,overflowing,32.360675930976875,0.004813860141439363,0.15577976801416574,1872,Mark saw that the container of water was [barren/full].,barren,full,,Mark saw that the container of water was [MASK].
FWD4Z73KK6F6,eye,open,shut,13.185021281242369,0.6659939419478178,8.781144297760472,2664,The man's eye was [ajar/closed].,ajar,closed,,The man's eye was [MASK].
TRZKH4HK4646,squirt gun,used,new,2.587234601378441,1.4579130336642263,3.7719630464966984,7449,Joey's mom got the squirt gun at a [garage/supermarket] sale.,garage,supermarket,,Joey's mom got the squirt gun at a [MASK] sale.
FWD4Z73KK6F6,bird,nocturnal,diurnal,6.1770908534526825,0.004375828939373605,0.02702989291767825,571,That bird likes to hunt for worms during the [night/day].,night,day,,That bird likes to hunt for worms during the [MASK].
FWD4Z73KK6F6,tool,wooden,steel,3.1502533704042435,0.4918455611914396,1.5494381368616992,8137,The boy examined the [maple/metal] tool.,maple,metal,,The boy examined the [MASK] tool.
TRZKH4HK4646,poodle,dead,lively,2.6885075494647026,0.013908727851230651,0.037393719831483575,5917,The poodle jumped into a [woodchipper/pool].,woodchipper,pool,,The poodle jumped into a [MASK].
XH7FWCGRRXDJ,soup,sweet,rotten,2.456853538751602,0.03629418497439474,0.08916949679044693,7314,Jill's soup from the restaurant was [lovely/awful].,lovely,awful,,Jill's soup from the restaurant was [MASK].
FWD4Z73KK6F6,float,closed,open,3.190872445702553,1.8496161326766007,5.901889152884682,2928,The man read the sign saying that the float was [shut/accessable] right now.,shut,accessable,,The man read the sign saying that the float was [MASK] right now.
FWD4Z73KK6F6,flashlight,on,dead,28.00377905368805,0.8225318044424057,23.03399891623648,2895,The man said the flashlight was [bright/shot],bright,shot,,The man said the flashlight was [MASK]
FWD4Z73KK6F6,rice,dry,slimy,6.305524706840515,0.017392809968441725,0.1096707929773913,6331,The stored rice became [parched/wet] in the cellar.,parched,wet,,The stored rice became [MASK] in the cellar.
EZCVAWE2HAMP,knee,bent,straight,5.9888951480388615,0.1136947888880968,0.6809061695292256,4249,The doctor thought that the knee is [crooked/level].,crooked,level,,The doctor thought that the knee is [MASK].
FWD4Z73KK6F6,spaghetti,good,disgusting,6.632772833108902,0.7170485332608223,4.756020031432967,7337,The chef told the man that the speghetti was [tasty/nasty].,tasty,nasty,,The chef told the man that the speghetti was [MASK].
FWD4Z73KK6F6,cheesecake,delicious,inedible,11.080900579690931,0.007491157157346606,0.08300876768739789,1422,The chef announced that the cheesecake was [exquisite/toxic].,exquisite,toxic,,The chef announced that the cheesecake was [MASK].
FWD4Z73KK6F6,mustard,sweet,spicy,6.850171834230423,1.2495569884777071,8.559680087735776,5062,Tom said that the new mustard was [sugarly/sassy].,sugarly,sassy,,Tom said that the new mustard was [MASK].
FWD4Z73KK6F6,awning,closed,open,6.9537706673145285,5.364476889371872,37.303342038800814,229,Daria left the awning [shut/ajar] for the day.,shut,ajar,,Daria left the awning [MASK] for the day.
FWD4Z73KK6F6,tool,wooden,aluminum,3.1502533704042435,0.18683526432141664,0.5885784211389105,8137,The shopkeeper examined the [oak/metal] tool.,oak,metal,,The shopkeeper examined the [MASK] tool.
9KNVR6X2DWC4,dart,sharp,dull,2.7831770479679108,0.5777021870017052,1.6078474674240115,2230,Jane threw her dart at the dartboard and it [stuck/bounced].,stuck,bounced,,Jane threw her dart at the dartboard and it [MASK].
FWD4Z73KK6F6,thermos,hot,lukewarm,3.160671144723892,0.00474573316751048,0.01499970188310949,7974,The man picked up the [scalding/mild] thermos.,scalding,mild,,The man picked up the [MASK] thermos.
FWD4Z73KK6F6,bread,baked,raw,4.562142491340636,0.2648055320605636,1.2080805697555623,872,John said that bread was [finished/uncooked].,finished,uncooked,,John said that bread was [MASK].
FWD4Z73KK6F6,llama,dead,conscious,5.495930463075638,0.0105406747024972,0.057930815198825085,4545,The llama was [rotting/looking] in the distance.,rotting,looking,,The llama was [MASK] in the distance.
VNAQPVX4R36A,drum,wooden,metal,3.8367420434951782,0.18699258798733354,0.7174423241529739,2473,The drum makes a [thunk/clang] sound.,thunk,clang,,The drum makes a [MASK] sound.
FWD4Z73KK6F6,fruitcake,edible,inedible,3.0191797763109207,0.018974347040057186,0.05728696485204564,3086,The mom examined the fruitcake shoved to the back of the fridge and determined that it was [good/spoiled].,good,spoiled,,The mom examined the fruitcake shoved to the back of the fridge and determined that it was [MASK].
FWD4Z73KK6F6,game,free,expensive,7.047668099403381,0.14688916271552446,1.0352260662182744,3126,The father told his son to go ahead and get the [costfree/pricey] game.,costfree,pricey,,The father told his son to go ahead and get the [MASK] game.
FWD4Z73KK6F6,thermos,hot,freezing,3.160671144723892,0.02115207462338731,0.06685475191318678,7974,The thermos was [scalding/cold] against his bare hands.,scalding,cold,,The thermos was [MASK] against his bare hands.
FWD4Z73KK6F6,carousel,closed,open,24.925188720226288,6.253949552774428,155.88087284967742,1250,The man went over to the [shut/working] ride.,shut,working,,The man went over to the [MASK] ride.
VNAQPVX4R36A,petal,pink,blue,3.416774421930313,0.3491281997412443,1.192892302850461,5570,The petal came from a [cherry/periwinkle] blossom.,cherry,periwinkle,,The petal came from a [MASK] blossom.
FWD4Z73KK6F6,soy sauce,sweet,salty,3.275630623102188,0.29323259368538857,0.96052166356754,7320,The man said that the soy sauce tasted [sugary/brackish].,sugary,brackish,,The man said that the soy sauce tasted [MASK].
FWD4Z73KK6F6,flip-flop,empty,taken,4.863753169775008,0.02877945953514427,0.13997618753846952,2916,The flip-flop was [unused/occupied].,unused,occupied,,The flip-flop was [MASK].
FWD4Z73KK6F6,game,free,costly,7.047668099403381,0.009402375144418327,0.06626481936394031,3126,The man explained to his son that this particular video game was [uncostly/expensive].,uncostly,expensive,,The man explained to his son that this particular video game was [MASK].
FWD4Z73KK6F6,pastry,cold,warm,3.95675040781498,0.7837597280740738,3.101141623686049,5442,The pastry almost [froze/scalded] Sharon's hands.,froze,scalded,,The pastry almost [MASK] Sharon's hands.
FWD4Z73KK6F6,barrel,empty,full,4.632568731904031,0.3458324121311307,1.6020924189176242,362,Mary pointed at the water barrel and said that it was [unfilled/overflowing].,unfilled,overflowing,,Mary pointed at the water barrel and said that it was [MASK].
FWD4Z73KK6F6,petal,pink,brown,3.416774421930313,1.0667242109775543,3.6447559993219034,5570,The flower is [blooming/dying].,blooming,dying,,The flower is [MASK].
FWD4Z73KK6F6,leg,solid,flimsy,2.546676993370056,0.005489078466780486,0.013978909846152849,4409,The leg was [sturdy/shaking] while I pushed on it.,sturdy,shaking,,The leg was [MASK] while I pushed on it.
FWD4Z73KK6F6,coffee,hot,lukewarm,9.492823481559752,0.00015177424756984692,0.001440766141227106,1738,The coffee was [scalding/mild] on the woman's tongue.,scalding,mild,,The coffee was [MASK] on the woman's tongue.
