Word	Associative Bias	Alternative	p_Associative Bias_BERT_base	p_Alternative_BERT_base	p_Associative Bias_BERT_large	p_Alternative_BERT_large	p_Associative Bias_RoBERTa_small	p_Alternative_RoBERTa_small	p_Associative Bias_RoBERTa_large	p_Alternative_RoBERTa_large	p_Associative Bias_DistilRoBERTa	p_Alternative_DistilRoBERTa	p_Associative Bias_DistilBERT	p_Alternative_DistilBERT	p_Associative Bias_SqueezeBERT	p_Alternative_SqueezeBERT	p_Associative Bias_MobileBERT	p_Alternative_MobileBERT	p_Associative Bias_Longformer_base	p_Alternative_Longformer_base	p_Associative Bias_Longformer_large	p_Alternative_Longformer_large	p_Associative Bias_ALBERT_base	p_Alternative_ALBERT_base	p_Associative Bias_ALBERT_large	p_Alternative_ALBERT_large	p_Associative Bias_ALBERT_xlarge	p_Alternative_ALBERT_xlarge	p_Associative Bias_ALBERT_xxlarge	p_Alternative_ALBERT_xxlarge	AssociativeBiasSatisfied_BERT_base	AssociativeBiasSatisfied_BERT_large	AssociativeBiasSatisfied_RoBERTa_small	AssociativeBiasSatisfied_RoBERTa_large	AssociativeBiasSatisfied_DistilRoBERTa	AssociativeBiasSatisfied_DistilBERT	AssociativeBiasSatisfied_SqueezeBERT	AssociativeBiasSatisfied_MobileBERT	AssociativeBiasSatisfied_Longformer_base	AssociativeBiasSatisfied_Longformer_large	AssociativeBiasSatisfied_ALBERT_base	AssociativeBiasSatisfied_ALBERT_large	AssociativeBiasSatisfied_ALBERT_xlarge	AssociativeBiasSatisfied_ALBERT_xxlarge
golf club	private	public	3.4710902720689774	0.3074441337957978	17.120394110679623	0.8354024961590767	2.2345272299162397e-06	4.296085265309557e-07	4.5475786691895344e-05	1.7752547876170865e-05	4.1195264088855765e-05	1.4527994096624752e-05	0.8566398173570633	0.2119846874848008	3.385140374302864	0.0787958677392453	13.463462889194489	1.6537748277187347	0.0004260753939888	2.3408973959249124e-05	8.43599195832212e-05	2.6568631028567324e-05	0.0004870351858698	6.604071245419618e-05	0.0001193559342027	7.360416276469548e-06	1.3869811255062814e-05	3.316980468071052e-07	0.08304665680043401	0.0002857177150872303	True	True	True	True	True	True	True	True	True	True	True	True	True	True
pear	fruit	fake	0.6601737346500158	0.0083050326793454	4.3029263615608215	0.0038428956031566	0.0001201551526719	3.577056588710548e-05	0.0001215053771375	2.921696591329237e-05	4.135048357056803e-05	1.3333678339222388e-05	0.2225874224677682	0.0011425426237109998	0.0390122295357286	2.6035436917482002e-05	0.0670188630465418	0.005073604552308	5.9012745623476797e-05	1.2456879083799777e-06	1.1976926828083375e-05	1.9827661734694852e-07	0.0018325908968108	1.0553101503774087e-05	0.0006837959062977	0.0016344774849129998	0.0002136639977834	8.939031772570161e-05	0.0008962736501416658	6.14738056015085e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
pear	fruit	toy	0.6601737346500158	0.0001965114961421	4.3029263615608215	0.0010812139407789	0.0001201551526719	1.1607039773764427e-06	0.0001215053771375	1.071230762905482e-26	4.135048357056803e-05	3.673945814242074e-07	0.2225874224677682	0.0001135188085754	0.0390122295357286	2.252180308914831e-05	0.0670188630465418	9.062178492058592e-05	5.9012745623476797e-05	2.3900367907003783e-06	1.1976926828083375e-05	4.773013692247421e-25	0.0018325908968108	1.0553101503774087e-05	0.0006837959062977	0.0016344774849129998	0.0002136639977834	8.939031772570161e-05	0.0008962736501416658	6.14738056015085e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
credit card	valid	invalid	9.832336753606798	0.3925363067537546	0.7181267254054546	0.0716557318810373	6.376536703101011e-05	1.4579167872952328e-07	9.629428632251802e-05	1.646617019006994e-26	0.0003978544555138	6.105866923178384e-08	18.12247633934021	0.3273830749094486	9.364411234855652	0.1530014327727258	8.359440416097643	0.1313495100475847	0.0002847340965672	3.3068467075736403e-06	0.0002025457888521	2.6506477528104308e-27	8.714323485037312e-06	8.714323485037312e-06	0.0010993632713507	0.0010993632713507	0.0002617881818878	0.0002617881818878	1.4160235650706454e-05	1.4160235650706454e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	False
credit card	valid	expired	9.832336753606798	0.1192218856886029	0.7181267254054546	0.0220302812522277	6.376536703101011e-05	1.4579167872952328e-07	9.629428632251802e-05	1.646617019006994e-26	0.0003978544555138	6.105866923178384e-08	18.12247633934021	0.2655348507687449	9.364411234855652	0.2082078019157052	8.359440416097643	0.118482788093388	0.0002847340965672	3.3068467075736403e-06	0.0002025457888521	2.6506477528104308e-27	8.714323485037312e-06	8.714323485037312e-06	0.0010993632713507	0.0010993632713507	0.0002617881818878	0.0002617881818878	1.4160235650706454e-05	1.4160235650706454e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	False
credit card	valid	fake	9.832336753606798	0.0651115318760275	0.7181267254054546	0.1584428013302385	6.376536703101011e-05	2.6091231575264828e-05	9.629428632251802e-05	6.189347345753049e-06	0.0003978544555138	9.770836584266362e-06	18.12247633934021	0.10121491504833098	9.364411234855652	0.0262460467638447	8.359440416097643	0.036320078652352	0.0002847340965672	5.589238583070255e-06	0.0002025457888521	1.6344113618060876e-06	8.714323485037312e-06	8.714323485037312e-06	0.0010993632713507	0.0010993632713507	0.0002617881818878	0.0002617881818878	1.4160235650706454e-05	1.4160235650706454e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	False
twig	long	tiny	0.6561071146279573	0.2051496645435691	1.5862621366977692	0.1284113968722522	4.351274469627242e-05	1.048146174298381e-05	0.0002443689936626	5.046627293836536e-06	2.626928221616253e-05	1.7303609922691973e-05	1.5281685627996922	0.1321495277807116	18.21460723876953	0.6263699382543564	0.2704186365008354	0.0706970109604299	0.0001558401436341	1.3998123904457316e-05	0.0015669382264604	1.5001797137870199e-06	5.489553700499528e-05	1.5105892714473154e-05	5.4471321675464415e-06	0.0021772038962808	1.1478836370315547e-05	6.368073286466824e-05	9.037930936983683e-06	6.943712804741153e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
twig	long	stubby	0.6561071146279573	0.0016086692994576	1.5862621366977692	0.1287324004806578	4.351274469627242e-05	5.243765421880653e-07	0.0002443689936626	6.263383577836676e-27	2.626928221616253e-05	7.431533166624148e-07	1.5281685627996922	0.0022900228941580003	18.21460723876953	0.0016656880688969	0.2704186365008354	0.0037059347960166	0.0001558401436341	3.986521335264115e-06	0.0015669382264604	1.786915704703783e-24	5.489553700499528e-05	1.5105892714473154e-05	5.4471321675464415e-06	0.0021772038962808	1.1478836370315547e-05	6.368073286466824e-05	9.037930936983683e-06	6.943712804741153e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
breakfast	free	expensive	11.997467279434204	0.0634920550510287	14.511868357658384	0.1739748287945985	7.125295269361229e-05	3.177867524684075e-07	7.3863782290573e-05	5.84957078331172e-06	0.0002429543201287	4.818160537212179e-07	10.53779274225235	0.0586189387831836	14.360138773918152	0.0141699478263035	5.163542181253434	0.1585898105986416	0.0001688059796833	2.8279171004896853e-06	0.0001267751827072	6.036736266423759e-06	0.00120139820865	0.0001028122483148	0.0004947205979988	0.0002755016112132	5.217135523594152e-06	2.052884724434989e-05	0.0015004144188424107	6.369846872189554e-07	True	True	True	True	True	True	True	True	True	True	True	True	False	True
bra	optional	mandatory	18.075503408908844	0.1504994579590857	8.856249600648882	0.2296294085681438	0.0003173966888425	6.944508079698154e-07	0.0002074638814519	4.531048713312352e-26	0.0001927439370774	4.07011890857234e-07	3.534059226512909	0.1233683666214346	0.031487742671743	0.0026842093575396	0.6386319175362587	0.0157063055667094	0.0027176220100955	2.480798855231114e-06	0.0002596791091491	5.497995545665991e-26	9.452899973894091e-06	9.452899973894091e-06	0.0001280991682506	0.0001280991682506	5.819381598826112e-06	5.819381598826112e-06	1.0967615704515765e-07	1.0967615704515765e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
bra	optional	compulsory	18.075503408908844	0.071772129740566	8.856249600648882	0.0068429224484134	0.0003173966888425	6.944508079698154e-07	0.0002074638814519	4.531048713312352e-26	0.0001927439370774	4.07011890857234e-07	3.534059226512909	0.3232683055102825	0.031487742671743	0.0003476427082205	0.6386319175362587	0.0284340028883889	0.0027176220100955	2.480798855231114e-06	0.0002596791091491	5.497995545665991e-26	9.452899973894091e-06	9.452899973894091e-06	0.0001280991682506	0.0001280991682506	5.819381598826112e-06	5.819381598826112e-06	1.0967615704515765e-07	1.0967615704515765e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
pedal	free	expensive	0.6915992591530085	0.0129477077280171	4.0326815098524085	0.0329400034388527	0.000154994722834	1.584855802150287e-07	3.743222123375745e-05	8.561879383250925e-06	4.148040204654535e-05	5.50983836333785e-07	0.4187976475805044	0.0133263994939625	2.184845693409444	0.0170804298250004	0.4792526364326477	0.0324630498653277	7.393146006506868e-05	2.0607439310538207e-06	2.358628989895805e-05	3.1964926705541075e-06	0.0004052985332236	3.66114960570485e-05	6.0246679822739686e-05	0.0006368775302689	6.711971423101204e-05	2.84999600808078e-05	0.00018972207271872318	1.879152300432452e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
pedal	free	costly	0.6915992591530085	0.0015152801097428	4.0326815098524085	0.0024047752958722	0.000154994722834	4.963078836794921e-07	3.743222123375745e-05	2.2293739293762983e-26	4.148040204654535e-05	2.3058517317764426e-07	0.4187976475805044	0.0027148309527547	2.184845693409444	0.001623489697522	0.4792526364326477	0.0017189075151691	7.393146006506868e-05	2.872087634386844e-06	2.358628989895805e-05	1.6197829648694742e-25	0.0004052985332236	3.66114960570485e-05	6.0246679822739686e-05	0.0006368775302689	6.711971423101204e-05	2.84999600808078e-05	0.00018972207271872318	1.879152300432452e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
pedal	free	pricey	0.6915992591530085	0.0114258000394329	4.0326815098524085	0.0589463976211845	0.000154994722834	4.963078836794921e-07	3.743222123375745e-05	2.2293739293762983e-26	4.148040204654535e-05	2.3058517317764426e-07	0.4187976475805044	0.0147656319313682	2.184845693409444	0.0146734790178015	0.4792526364326477	0.032285600900650004	7.393146006506868e-05	2.872087634386844e-06	2.358628989895805e-05	1.6197829648694742e-25	0.0004052985332236	3.66114960570485e-05	6.0246679822739686e-05	0.0006368775302689	6.711971423101204e-05	2.84999600808078e-05	0.00018972207271872318	1.879152300432452e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
rocking chair	empty	full	22.34213650226593	1.0058253072202206	1.4198476448655128	0.0258320447755977	3.2109534231494756e-05	2.0052610238963088e-05	1.0916666326465933e-05	8.000282036846329e-06	3.017280505446251e-05	2.471839479767368e-05	4.287870228290558	0.1219105441123247	0.3460805397480726	0.3179234685376286	2.344493567943573	0.1056858454830944	2.7466037977319505e-05	1.2302987784096333e-05	5.301792782574921e-06	2.950137911739148e-06	1.4527232394812014e-05	0.0001504013084741	1.4807555714924094e-05	1.486674534589838e-05	2.915425909577607e-05	1.4313607721305747e-05	4.9133223001263104e-05	6.083078574192768e-06	True	True	True	True	True	True	True	True	True	True	False	False	True	True
latch	open	sealed	5.639147385954857	1.3234966434538364	6.728044897317886	0.2603790024295449	1.5502311612181074e-05	3.023449712813431e-07	3.3607104654720388e-06	5.400686129666502e-27	5.773239877271408e-05	2.2383666031799973e-07	1.7749095335602758	1.2879405170679092	3.327862173318864	0.5474724341183901	3.936449810862541	0.8256890811026096	7.04387673522433e-05	2.3610517985162e-06	1.4747367060863324e-05	8.447448440453185e-26	0.0008407630048168	2.083827581600417e-05	1.0540070150000247e-05	0.0015591067494824	1.0111843806726027e-05	7.609195904478838e-05	0.00012171601611044024	7.941632240715534e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
cane	long	stubby	0.4878576844930649	0.003629731509136	0.7361394353210926	0.0698988034855574	5.1930140898548416e-05	7.530569057223602e-07	0.0003342719537613	3.6574198071484585e-27	4.925702157265731e-06	3.395481895651643e-07	0.4714469891041517	0.0057547324104234	34.63956713676453	0.0013467238204611	0.4405783955007791	0.0058876365073956	0.000115759610253	5.420989523940989e-06	0.0011412796993681	2.243939496804456e-25	6.076365366425306e-05	3.1535557809547754e-05	1.7262517815197498e-05	0.0037621099181706	1.3592521952432435e-05	0.0001205652893077	5.375675371510624e-06	3.5511462215254137e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
folder	open	shut	6.76237940788269	0.1036247005686163	19.401180744171146	0.2451315987855196	8.993321785055741e-05	3.139565496468321e-07	0.0001305612045143	5.874172259723309e-07	0.0002402338168394	4.212641613321466e-06	2.350245229899884	0.0321078987326473	5.599113181233406	0.0050711238145595	1.8282711505889893	0.0135921291075646	0.000289557783617	2.6506294048544987e-06	4.117767673506023e-05	1.1543223266130551e-06	0.0017566964743309	0.0001133053274315	0.0002779065653157	2.115096151555917e-05	0.0001034923002407	5.568912087028366e-06	0.0005366371624404563	4.115067611110135e-05	True	True	True	True	True	True	True	True	True	True	True	True	True	True
breakfast	good	bad	1.2905401177704334	0.0128501284052617	3.5823024809360504	0.1492199022322893	0.0001156626808551	2.5190900032612262e-06	1.783971441682297e-05	1.5488767601823385e-06	0.0002625840352266	1.2526574266757962e-05	0.4917316138744354	0.0092690563178621	0.8328700438141823	0.0144923571497201	0.3641735063865781	0.0047767913201823	5.735195145462058e-05	3.1191067506597388e-06	3.251311753160735e-06	2.1144263229189164e-06	0.0006100077371229	9.949321793101262e-05	2.55060740528279e-05	2.445776559056867e-06	9.222382857387856e-06	7.72492914080658e-07	0.00010353629704695777	1.5017507237757852e-06	True	True	True	True	True	True	True	True	True	True	True	True	True	True
mailbox	open	shut	9.88144725561142	0.10931451106444	4.46750409901142	0.1189313130453229	1.2221846645843467e-05	1.9409944762571735e-07	2.2577795277811678e-05	8.38226625887728e-06	0.0002610969886518	3.390267693248461e-05	5.913175642490388	0.0405347964260727	6.527618318796157	0.0125561928143724	7.403355091810226	0.0311961979605257	6.718227041346836e-05	2.971239609905752e-06	1.2688995809639893e-05	3.0766877046062287e-06	0.0024166321964003	0.00013832025160799994	0.0001138883021667	2.7964225068899395e-05	2.109928658455829e-05	4.59267965879917e-06	0.00014440888662647922	5.773846396550653e-05	True	True	True	True	True	True	True	True	True	True	True	True	True	True
hay	dry	wet	2.883892878890037	0.5944006610661745	2.0549444481730457	0.8406947366893291	3.165504836033506e-05	1.8008829982818497e-07	9.648150580687798e-05	1.4401660257460881e-27	5.220605316935689e-05	6.717650324894464e-08	0.9127810597419742	0.3081113332882523	1.458843145519495	0.7473886944353579	0.431105587631464	0.0826117058750242	0.0001443765768271	3.418431759882878e-06	9.572279395797524e-05	7.367320964540226e-26	3.965450900977885e-05	3.0294125963337127e-05	7.242853428124363e-07	2.654273600910529e-05	3.655753033626752e-06	1.0674601647053805e-06	1.92579978630647e-06	9.359046870827117e-08	True	True	True	True	True	True	True	True	True	True	True	False	True	True
grass	long	scalped	0.2494798507541418	0.0039326318074017	0.8732108399271965	0.1822125283069908	3.5604355730356474e-05	1.8547640090460504e-07	0.00042587744246699985	2.0193147966425484e-26	8.528890305115056e-06	1.264962024016825e-07	0.5500053986907005	0.0026802295906236	5.527948588132858	0.0001070222992893	0.60122343711555	0.0012087519280612	0.000104694561287	3.106028856336707e-06	0.0005553493792831	3.588852738527413e-24	8.533835682555946e-06	1.1220297579939142e-05	2.7300490756942963e-06	3.6796910762859625e-05	4.1199385236723165e-06	4.893098548564012e-06	1.4776925461035264e-06	2.8055988088304673e-08	True	True	True	True	True	True	True	True	True	True	False	False	False	True
soda fountain	popular	unpopular	0.6154980044811964	0.0027393642085371	2.1488342434167857	0.1389481825754046	1.2260644055572813e-06	3.187819563876815e-07	1.068581312324568e-06	2.587396000465001e-27	1.4379406110265338e-06	9.436357251146886e-08	0.5629053805023432	0.0018264781829202	0.15204262454062695	6.608530611629249e-05	0.4026380833238363	0.003918142101611	6.2110679266425e-06	1.7706877741829883e-06	1.3449273694732256e-06	1.570600804843273e-26	0.00036610956613	2.762692759006313e-05	2.713355797823169e-05	0.0002649718680913	8.346825453031671e-07	4.338812686910387e-05	1.910306934860273e-05	4.052826074740778e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
soda fountain	popular	obscure	0.6154980044811964	0.0027318585125613	2.1488342434167857	0.0245852919761091	1.2260644055572813e-06	3.187819563876815e-07	1.068581312324568e-06	2.587396000465001e-27	1.4379406110265338e-06	9.436357251146886e-08	0.5629053805023432	0.0021762049073004	0.15204262454062695	0.0003375209189471	0.4026380833238363	0.0078974051575642	6.2110679266425e-06	1.7706877741829883e-06	1.3449273694732256e-06	1.570600804843273e-26	0.00036610956613	2.762692759006313e-05	2.713355797823169e-05	0.0002649718680913	8.346825453031671e-07	4.338812686910387e-05	1.910306934860273e-05	4.052826074740778e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
soda fountain	popular	unknown	0.6154980044811964	0.0570332573261112	2.1488342434167857	0.0728418002836406	1.2260644055572813e-06	3.64919716666634e-07	1.068581312324568e-06	3.142086035801128e-08	1.4379406110265338e-06	3.813832860632971e-08	0.5629053805023432	0.0512908911332488	0.15204262454062695	0.0090500019723549	0.4026380833238363	0.0853982404805719	6.2110679266425e-06	1.1519996512276975e-06	1.3449273694732256e-06	1.9648229709900988e-07	0.00036610956613	2.762692759006313e-05	2.713355797823169e-05	0.0002649718680913	8.346825453031671e-07	4.338812686910387e-05	1.910306934860273e-05	4.052826074740778e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
tab	empty	filled	2.092431485652924	0.1153311575762927	5.2528560161590585	0.0343413121299818	0.0007450128123309	1.9781684557074186e-05	0.0004412116140883	8.273913181255921e-05	0.0002653457386259	2.183062548510861e-05	1.4680568128824234	0.0394455360947176	1.53568834066391	0.0786602729931473	0.2713900292292237	0.0421086588175967	0.0012376945960568	2.6550551979198644e-05	0.0002739349156399	0.0002010107436944	0.0007744501090201	0.0001642001052459	8.862814411259023e-05	1.210603386425646e-05	2.6269279373991598e-05	1.021950168933472e-05	0.0038633093936368814	0.00028441832000680733	True	True	True	True	True	True	True	True	True	True	True	True	True	True
stalagmite	solid	crumbling	0.4111174028366804	0.0020513421986834	0.8553192019462585	0.0843094079755246	1.5191112368029279e-05	1.4233520140294331e-06	1.5624526383817287e-05	9.046273504719129e-27	1.3586511471430642e-06	6.73831790365398e-07	0.0919428886845707	0.0108937136246822	0.0354891701135784	0.0002003198005695	0.4232984501868486	0.0118741547339595	5.0626375980300526e-06	3.2089921830902317e-06	1.172816155303735e-06	9.072764189621692e-26	5.2478765155683504e-05	0.0008774715752224	1.4369030054695031e-05	0.0010879515684791	3.719245000866067e-05	0.0004004346919828	3.4709333363025514e-05	3.497977374422589e-06	True	True	True	True	True	True	True	True	True	True	False	False	False	True
bulletin board	open	private	0.9111967869102956	0.0343117135344073	2.4375384673476224	0.0389435794204473	1.868265968596461e-05	4.515855467346341e-08	3.468234694992134e-05	1.9227127268095494e-05	8.077890356616992e-05	6.088605886134246e-06	1.1898299679160118	0.0115969494800083	2.4099646136164665	0.1009876606985926	3.0490109696984287	0.2858273452147841	0.0001755894686539	1.1361135676679625e-05	3.7739238223366556e-05	6.724894774379209e-06	0.0007766423550492	0.0004226822511554	7.556733976343821e-05	3.7149902709643357e-05	1.844409212026221e-05	8.716631327843062e-05	0.0009618292097002268	0.0003163755309287808	True	True	True	True	True	True	True	True	True	True	True	True	False	True
nightstand	open	sealed	4.279818758368491	0.0807661446742713	4.221118241548538	0.0109045387944206	1.1878584338376186e-06	1.1835067370569165e-07	4.7327290531029576e-06	6.713393359376659e-27	1.2284243666726981e-05	1.0209765255453364e-07	1.0365189984440804	0.1019175164401531	2.7950776740908623	0.2174178836867213	16.185003519058228	0.1498436322435736	2.9333148177101972e-05	2.387399788972289e-06	4.783615281667153e-06	5.459587687750047e-26	0.0001139387450166	1.1824225509826649e-05	4.86948692923761e-05	0.0001611254333511	7.971775239923319e-07	2.9455375738507428e-05	1.0790302695795615e-05	7.99682631225096e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
coin	gold	copper	2.82018780708313	0.3636768553406	4.168438166379929	0.3404807299375534	0.0003017265726157	6.736469160273373e-07	0.0003264650104028	5.286593919390382e-26	0.0002053433263426	3.4218432531929466e-07	1.2280562892556193	0.3231782699003815	4.088176414370538	0.346580846235156	3.7130709737539287	0.2140873577445745	0.0012687586604442	2.7814238023893267e-06	1.7765943027825415e-05	3.1958282532949087e-25	0.0001169010943158	0.0003228321247661	8.947919241109048e-05	0.0028466383810155	2.8586080702552863e-05	0.0160138311912305	0.00130995113067911	8.234365509451891e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	True
coin	gold	nickel	2.82018780708313	0.0524391536600887	4.168438166379929	0.2498500049114227	0.0003017265726157	6.736469160273373e-07	0.0003264650104028	5.286593919390382e-26	0.0002053433263426	3.4218432531929466e-07	1.2280562892556193	0.0307230628095567	4.088176414370538	0.1191746792756021	3.7130709737539287	0.0159976523718796	0.0012687586604442	2.7814238023893267e-06	1.7765943027825415e-05	3.1958282532949087e-25	0.0001169010943158	0.0003228321247661	8.947919241109048e-05	0.0028466383810155	2.8586080702552863e-05	0.0160138311912305	0.00130995113067911	8.234365509451891e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	True
cleaver	sharp	dull	1.4110153540968895	0.0941869802772998	1.7352160066366196	0.1582977827638387	2.3290806439035805e-05	8.269450901821074e-07	0.0001592750436429	3.2200850520549743e-26	2.777827212696593e-06	7.3881412099297e-07	0.207241321913898	0.0519330380484461	0.1594121567904949	0.0049662725359667	0.9192893281579018	0.055059912847355	5.992831688672595e-05	6.0034224702576475e-06	2.2942141697512852e-05	1.5005318864219445e-25	0.0016375570339732	0.0001037106017065	1.5415162479825997e-06	0.0033552863897057	0.0003080246415265	2.284496645188483e-05	0.001664078990870621	4.992974567130659e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
bathtub	large	tiny	0.2346436725929379	0.1015633111819624	4.380517452955246	0.4568484146147966	7.159361103958873e-06	3.1534959532564244e-06	1.446903610258232e-05	4.96071139721721e-07	6.950571673769446e-06	4.754074822699296e-06	0.3438062034547329	0.0845054106321185	1.0548335500061512	0.082922400906682	2.739091590046882	0.0308487098664045	0.0002067098876068	5.624339749488172e-06	9.997629604185931e-05	9.679569146214815e-07	0.0001259219175153	7.340222651919247e-06	2.954111550934613e-05	0.0001576007889525	5.609625830516053e-06	3.68361668279249e-05	7.036660463199951e-05	1.0335234001956906e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
bathtub	large	miniature	0.2346436725929379	0.0059244972362648	4.380517452955246	0.0168458427651785	7.159361103958873e-06	6.399726859562803e-08	1.446903610258232e-05	2.7969284515442714e-27	6.950571673769446e-06	1.9495032255179007e-07	0.3438062034547329	0.0068807421484962	1.0548335500061512	0.0007373238076979	2.739091590046882	0.0165474135428667	0.0002067098876068	1.249534431480015e-06	9.997629604185931e-05	4.194349936714798e-26	0.0001259219175153	7.340222651919247e-06	2.954111550934613e-05	0.0001576007889525	5.609625830516053e-06	3.68361668279249e-05	7.036660463199951e-05	1.0335234001956906e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
pool table	empty	full	7.581219822168349	2.8624093160033226	2.4507120251655583	0.29735853895545	3.2585518283667625e-05	1.236026179185501e-05	6.079266086089774e-05	4.162639868354745e-05	0.0001391267460348	0.0001133537239184	2.3568917065858845	0.5173077806830406	1.4764166437089443	0.4624321591109037	1.1421079747378826	0.0751487968955189	3.2934642035797885e-05	1.6566075089485818e-05	8.906646087325498e-06	4.688712351708091e-06	0.0001913994310598	0.0002407144847893	2.2136694610708225e-05	1.2542002991722255e-05	0.0001503892235632	4.216694264869147e-05	0.0015246532711898908	0.001177117974293651	True	True	True	True	True	True	True	True	True	True	False	True	True	True
lifesaver	dead	alive	0.6785302888602018	0.0843111192807555	1.855175755918026	0.3669702680781483	1.382148866468924e-05	2.0857974902810383e-06	2.724911212226289e-05	3.3445097561121117e-26	0.0003770702960537	8.92213858350033e-07	0.3783317282795906	0.2380399033427238	2.6397705078125	0.542745552957058	1.1849518865346909	0.2069699112325906	0.000132399316044	1.0104201209060193e-05	1.7288562048634052e-05	1.2371441146399764e-25	0.0004635658115148	6.44125691451336e-05	5.227656743045373e-05	0.0004799865564564	1.3848909929947696e-05	0.0003993910013377	0.0002890119731091545	2.9939148049606965e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
sauce	hot	cold	5.052126199007034	0.889181811362505	3.323877602815628	0.7607281673699617	0.0002162662212867	6.52871818829226e-06	0.0004927832833345	3.2480514278177004e-05	8.499303589815099e-05	2.053528014300809e-06	1.0709929279983044	0.4047009162604809	1.5262656845152378	0.737818842753768	3.228689357638359	0.5190154071897268	0.0001038476852954	1.4125782854534918e-05	0.0003264550741732	4.501085726360543e-06	2.8454527978283288e-05	3.611086185628665e-06	5.9535813079492066e-05	6.13010264771674e-07	1.3866572778908905e-06	6.153728915325729e-09	2.726480374803941e-05	3.9080720881656825e-06	True	True	True	True	True	True	True	True	True	True	True	True	True	True
scalpel	sharp	dull	0.7811819203197956	0.0880693143699318	9.827348589897156	0.2604462439194321	0.0003926869794668	8.704172493878559e-07	0.000232134698308	2.8939603530758347e-26	2.452388230267389e-05	5.272461578442743e-07	0.136476126499474	0.0494088453706353	0.1997149316594004	0.0047996949433581	1.1980442330241203	0.0458651513326913	0.0003732511686393	5.6325067276929985e-06	2.597863613118534e-05	1.4347660010529867e-25	0.0015692334272898	0.0001008542540148	2.2308664426873293e-05	0.0018005890524364	9.025105782711762e-05	3.99877905010726e-05	0.009546949149807915	9.127384714702202e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
viewfinder	visible	hidden	0.380433420650661	0.2307853428646922	1.0054577142000198	0.5339736584573984	0.0001049910565598	4.3685719219865866e-05	6.516850135085407e-05	2.530929350541556e-05	0.0001389214730806	9.136281278188108e-05	0.5203415174037218	0.0746421399526298	0.6829526741057634	0.1165095716714859	1.0328074917197227	0.2378676319494843	0.0004700170848082	7.716516279288045e-05	5.878817432858341e-05	8.686170360761025e-06	4.833107780655155e-06	4.833107780655155e-06	0.0001050101673172	0.0001050101673172	0.0006696766831737	0.0006696766831737	5.132714520073023e-06	5.132714520073023e-06	True	True	True	True	True	True	True	True	True	True	False	False	False	False
baklava	long	tiny	0.4337071906775236	0.024567951913923	0.2673583105206489	0.0484837655676528	1.641945885921814e-05	8.638899373636377e-06	6.146706255094614e-06	4.2770849084661217e-07	5.99654086386181e-06	5.4586738684747615e-06	0.1854458358138799	0.0279482919722795	6.992013752460481	0.0298276951070874	0.0381234975066036	0.0045899774704594	5.366543973650551e-05	4.493197636179502e-06	2.110470234129025e-05	8.250100158591067e-07	1.5042272138998666e-05	0.0001468595201004	1.0679305262328853e-05	0.0029778542739222	2.02876559995957e-06	3.8831572624076216e-05	7.170485316621011e-08	2.0047430382419407e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
lantern	light	heavy	0.1396542647853493	0.0702084449585527	1.6510235145688057	0.4891636781394481	0.0029332482881727	4.803759168225952e-06	0.0002305449697814	1.1343005468233967e-05	0.0006436010608013	8.97805030319887e-07	0.1166977803222835	0.023921400133986	5.7236287742853165	0.1897298032417893	0.5105376709252596	0.1007675309665501	0.0042690076952567	6.479837111328379e-06	0.0002194190301452	1.1318348036581938e-06	0.0001653208755669	5.911693392590677e-05	0.0001497742687206	1.8943634927381933e-05	9.336939683635136e-05	1.816523642617085e-06	5.6671314041523146e-05	7.878981023168308e-05	True	True	True	True	True	True	True	True	True	True	True	True	True	False
